# YYYYMMDD, RMM1, RMM2, Phase, Amplitude,RMM1_filt,RMM2_filt,Phase_filt,Amplitude_filt
19801105,-1.295598808,1.483871749,7,1.969886199,-1.2043579517083334,1.1222384004666668,8.0,1.64617651
19801106,-1.121367999,1.1482605,7,1.604982357,-1.0203621518333335,0.7875111143166666,8.0,1.288919189
19801107,-0.996417631,0.889057416,8,1.335391772,-0.8877123012083333,0.5308816020833333,8.0,1.034344433
19801108,-1.024476206,0.502490565,8,1.141073295,-0.9080491351083332,0.14877567236666667,8.0,0.9201562
19801109,-1.183635196,0.000269531,8,1.183635226,-1.0589064282583334,-0.34552881629166665,1.0,1.113855011
19801110,-1.297230124,-0.249783598,1,1.321059363,-1.1619266379416666,-0.5882902953333333,1.0,1.302366685
19801111,-1.365731414,-0.508535288,1,1.45733676,-1.2206677561166668,-0.8390730730083333,1.0,1.481240491
19801112,-1.166447407,-0.441153495,1,1.24708298,-1.0148998992333333,-0.7649160797083334,1.0,1.270873091
19801113,-0.929831539,-0.47868642,1,1.045814218,-0.7729399791916667,-0.79369117545,2.0,1.107872688
19801114,-1.023950435,-0.646382216,1,1.210902335,-0.8602658314499999,-0.950199386275,2.0,1.281770719
19801115,-0.936009827,-0.593994436,1,1.108577371,-0.766037257275,-0.8863284107416667,2.0,1.171490987
19801116,-0.689896352,-0.791453559,2,1.04993129,-0.5153215687499999,-1.0717495382,2.0,1.189202839
19801117,-0.543220968,-0.515604736,1,0.748957451,-0.36748178399166664,-0.7861592347666666,2.0,0.867807123
19801118,-0.393123038,-0.298508112,1,0.493612009,-0.221167503125,-0.561992917775,2.0,0.603946276
19801119,-0.167098152,-0.136868825,1,0.215997378,-0.0031316273083333013,-0.39596220832499995,2.0,0.395974591
19801120,-0.058594415,-0.005414815,1,0.05884408,0.09478390750833333,-0.2603364049583333,3.0,0.277054206
19801121,0.174510773,0.122439282,5,0.213179238,0.31573369802500006,-0.1314791210416667,4.0,0.34201539
19801122,0.301724931,0.277775613,5,0.41011855,0.4309842324583333,0.02205079987499997,5.0,0.431547965
19801123,0.224400234,0.407985729,6,0.465626266,0.3420922889333333,0.14806276755833336,5.0,0.372759597
19801124,0.022924898,0.231186239,6,0.232320098,0.12935204613333334,-0.03180403337500001,4.0,0.133204536
19801125,-0.239794562,0.289154646,7,0.375648561,-0.14246541929999998,0.02387409190833334,8.0,0.144451957
19801126,-0.498740722,0.19324894,8,0.534871442,-0.4090339161333334,-0.07199489675000001,1.0,0.415321573
19801127,-0.48022894,0.109791533,8,0.492619545,-0.39918922460833334,-0.15320511886666666,1.0,0.427579052
19801128,-0.311451126,0.052565008,8,0.315855796,-0.2406529955666667,-0.21044536381666665,1.0,0.319689092
19801129,-0.278682549,-0.103427594,1,0.297256169,-0.219935215975,-0.36883334989166666,2.0,0.429429318
19801130,-0.050750809,-0.148188356,2,0.156637905,-0.004407274141666667,-0.41849223665,2.0,0.418515443
19801201,0.31220035,-0.093360656,4,0.325860815,0.3441006812583334,-0.3695407767833333,3.0,0.504941249
19801202,0.223051215,-0.020194814,4,0.223963557,0.24387808385833334,-0.30297943914166664,3.0,0.388938376
19801203,0.299970677,0.165303233,5,0.342501921,0.310382551525,-0.12475177390000003,4.0,0.334515072
19801204,0.440472244,0.345865654,5,0.560034685,0.43996885083333337,0.04761333496666664,5.0,0.442537704
19801205,0.137334228,0.49280885,6,0.511586994,0.1291777217,0.18360627496666676,6.0,0.224495318
19801206,-0.016670929,0.452162103,7,0.452469322,-0.030354200291666668,0.13278183404166666,7.0,0.136207169
19801207,0.296323021,0.551436152,6,0.626010514,0.2741063732416667,0.22128572009999997,5.0,0.352280675
19801208,0.254131946,0.562700712,6,0.61742622,0.22284570434166667,0.22421608370000007,6.0,0.316121907
19801209,0.113710699,0.485540239,6,0.498677698,0.07262382475,0.14104004862499997,6.0,0.158639576
19801210,-0.167785017,0.45290114,7,0.48298163,-0.21709070891666668,0.10311968463333332,8.0,0.240337357
19801211,-0.170798359,0.520581035,7,0.547883832,-0.22428407208333334,0.1647574961333333,8.0,0.278295486
19801212,-0.297675941,0.690339,7,0.751783812,-0.3517387782,0.3265784762000001,8.0,0.479972571
19801213,-0.218129765,0.833297507,7,0.861374094,-0.27311047895833335,0.4617089251666667,7.0,0.536436823
19801214,-0.260768826,0.623513076,7,0.675846829,-0.314784040175,0.2455160358666667,8.0,0.399208111
19801215,-0.395662074,0.384008369,8,0.551371839,-0.44527731317499997,-0.0012709624166666322,1.0,0.445279127
19801216,-0.364814808,0.470130655,7,0.595073673,-0.4096195301083333,0.07396364993333338,8.0,0.416243656
19801217,-0.011729358,0.572521376,7,0.572641514,-0.05531605415833333,0.163530890175,7.0,0.172633189
19801218,0.39244377,0.424743433,6,0.578289803,0.34913165235000004,0.003656640024999991,5.0,0.349150801
19801219,0.331399607,0.536174354,6,0.630324232,0.29422363319166667,0.10335741252500003,5.0,0.311849805
19801220,0.071383604,0.730939662,6,0.734417054,0.048601870208333335,0.288402502725,6.0,0.29246905
19801221,0.222442874,0.790198112,6,0.820910403,0.21576960776666668,0.34187226426666667,6.0,0.404268684
19801222,-0.026262519,0.887939188,7,0.888327485,-0.016780240883333332,0.4373178142666667,7.0,0.437639631
19801223,-0.734893421,0.752476213,7,1.051802639,-0.7060916878833333,0.30285372415,8.0,0.768300625
19801224,-0.897644214,0.631853551,8,1.097726762,-0.8487105342916668,0.18235398770833328,8.0,0.868079805
19801225,-0.883656231,0.429915361,8,0.982687922,-0.8163806525416667,-0.01774492582499998,1.0,0.816573483
19801226,-0.817269059,0.335099813,8,0.883300967,-0.731707059925,-0.10944628087499997,1.0,0.739847085
19801227,-0.621207811,0.248386405,8,0.669025373,-0.5212861036249999,-0.19374439246666667,1.0,0.556125967
19801228,-0.51535039,-0.268211143,1,0.580967505,-0.4036754133666667,-0.7046965436833332,2.0,0.812127488
19801229,-0.574516697,-0.707442774,2,0.911342259,-0.45139289389166665,-1.1340823826833333,2.0,1.220613942
19801230,-0.603171535,-0.903963065,2,1.086722192,-0.467125814325,-1.3193476401333333,2.0,1.399601629
19801231,-0.500485556,-0.878972839,2,1.011473699,-0.35128054342500004,-1.2840838169416666,2.0,1.33126604
19810101,-0.0836318771565397,-1.0405862712564988,2,1.0439416069896967,0.0764361356447648,-1.4341232198293614,3.0,1.4361587281655324
19810102,0.3545903656940332,-0.8523408220528786,3,0.9231571937545658,0.5236850821312208,-1.2352230459503004,3.0,1.34164899973634
19810103,0.3987054892485219,-0.426724724140135,3,0.5840034737476975,0.5775760714669718,-0.8008817888863891,3.0,0.9874237986300934
19810104,0.5133206407729425,-0.315198648518219,4,0.6023688805634435,0.7015165168099512,-0.6798160649934879,4.0,0.9768701579946012
19810105,0.7569439701937224,0.2263079700132912,5,0.7900502966926672,0.9512000886207834,-0.13181982082875512,4.0,0.9602906194249278
19810106,0.6050999373551117,0.1065022084730264,5,0.6144010535446631,0.8044203016375467,-0.2405562202979618,4.0,0.8396185543511311
19810107,0.3043945804706672,0.1199610937244215,5,0.3271799575577223,0.5081122168075134,-0.2131324166859369,4.0,0.5510022249605108
19810108,0.1935173448710481,0.1064241599889549,5,0.2208507744955739,0.39984155656730225,-0.21195456799631152,4.0,0.4525461404682026
19810109,0.3109881898657244,0.066053963711712,5,0.3179257466107268,0.5152895554214307,-0.23618799324615192,4.0,0.5668404485215043
19810110,0.3876535360500258,0.058118048782269,5,0.3919859329189593,0.589179825146982,-0.2256671523654472,4.0,0.6309187982751491
19810111,0.5497646427560514,0.1578137824567582,5,0.5719670902753041,0.7474567607383739,-0.1083989118197643,4.0,0.7552760642686962
19810112,0.6549012456564182,0.4595413299343333,5,0.8000461708427483,0.845641271274937,0.2064024381166913,5.0,0.870466039627053
19810113,0.6917235219932639,0.7421031681348771,6,1.0144942301632804,0.8720464401201724,0.4992873526827778,5.0,1.0048645949953865
19810114,0.8090156681499493,1.0525718453349129,6,1.3275593549457037,0.9750355918339415,0.8162055767466894,5.0,1.271568302866724
19810115,0.7570373531341938,1.434836858555777,6,1.622301564047399,0.9075436482837345,1.1975240738212554,6.0,1.502564268482918
19810116,0.2528489823226579,1.7855572819293393,6,1.8033711251188684,0.392317130127843,1.5382177004287398,6.0,1.5874591095533854
19810117,0.005767308063412,2.147087382868344,6,2.1470951286598203,0.1367430313347353,1.8817214016855084,6.0,1.8866833571587696
19810118,-0.0122520217436332,2.2119441867370355,7,2.211978118625176,0.10757643167555372,1.9270099911313912,6.0,1.930010413073528
19810119,-0.3212456355478955,2.0707669286309787,7,2.0955367882884683,-0.2116330053324761,1.7658137544784096,7.0,1.7784506584246842
19810120,-0.7230698786922879,1.6691618182033543,7,1.8190467901678635,-0.6199137433377662,1.3458040935990905,7.0,1.4817157985008835
19810121,-1.0447448036259537,1.4696451079541462,7,1.803149591142395,-0.9455236185412156,1.1300759911002645,7.0,1.4734607761594876
19810122,-0.8538018227498883,0.7452557686372324,8,1.133306539828525,-0.7591836141922345,0.39789930696970716,8.0,0.8571368727017621
19810123,-0.7637648732118464,0.2508486439482233,8,0.8039041135129055,-0.6719851635774272,-0.09803294576887056,1.0,0.6790983128563227
19810124,-0.5295798352258222,0.0640373190757077,8,0.533437512846831,-0.43984005323952113,-0.28270461838368366,1.0,0.5228586555554082
19810125,-0.4254322874568959,0.1359377630604008,8,0.4466225550021769,-0.3371834588167874,-0.20955824773282725,1.0,0.39699791446871
19810126,-0.1724547181140097,0.3514279424978614,7,0.391461656574514,-0.08700721700628446,0.0063970059254845335,8.0,0.0872420626532257
19810127,-0.042712628417075,0.31969543528747,7,0.3225361064593235,0.0389432268774592,-0.02138238272063575,4.0,0.0444272575165404
19810128,-0.2189876721242086,0.282740452624282,7,0.3576279688343234,-0.13920604307030598,-0.052369645889026095,1.0,0.1487309726917493
19810129,0.1339623902425624,0.3535605691543164,6,0.37808861138657,0.20986924183611033,0.02268998813138895,5.0,0.2110922410470511
19810130,0.6097052061122417,0.152992565657259,5,0.6286073205959041,0.679644766521521,-0.17265739741281227,4.0,0.7012329039209858
19810131,0.4514699537326282,0.1395697082746815,5,0.4725513967720561,0.5172992360941355,-0.18143693418934545,4.0,0.5481950936953057
19810201,0.372131399713318,0.6211654699204487,6,0.7241051855042092,0.43198049114388104,0.29662342153208476,5.0,0.5240158384345931
19810202,0.4374833271874982,1.057076039305147,6,1.14402858987007,0.4881790918998321,0.7217215467559068,6.0,0.8713213051566474
19810203,0.587332832055583,1.0226209658664798,6,1.1792851629017147,0.6272454913674537,0.6758806549933523,6.0,0.9220908665825952
19810204,0.3394570613729883,0.9718603389046268,6,1.0294384949339133,0.36956845339841743,0.6139225389656273,6.0,0.7165763920178368
19810205,-0.0022649894548797,0.9290286179567354,7,0.9290313789963354,0.019758433174340076,0.5587724620764298,6.0,0.559121686269152
19810206,-0.1465129215837598,0.9141214933619952,7,0.925788388789454,-0.13138517721634205,0.529745620028673,7.0,0.5457952791402036
19810207,-0.1408199665830733,0.6143179688099327,7,0.6302514020541481,-0.13050590285246325,0.21881434261986105,7.0,0.2547773679420888
19810208,0.1108338410334408,0.6192138760022217,6,0.6290548183997328,0.1177415340221055,0.21199481423713146,6.0,0.2424971548231329
19810209,0.4026042485953763,0.6253310411951288,6,0.7437264900951368,0.4048205713207462,0.20540465180341255,5.0,0.4539501800274305
19810210,0.8465684290540375,0.5712779802517142,5,1.0212916507009635,0.8407950732622904,0.13706240223290028,5.0,0.8518934542112608
19810211,1.068472711363676,0.8093394453117144,5,1.340397057840071,1.0534337034438983,0.35767898977363627,5.0,1.1125002594503142
19810212,1.3324761422978633,0.8449153373765786,5,1.5777752048777969,1.3079107791006033,0.3748029719103623,5.0,1.3605542524428738
19810213,1.4575046771212183,1.0386535717188838,5,1.7897265505866031,1.4262909729562816,0.5517414760383434,5.0,1.5292889183923182
19810214,1.2601835179295189,1.2730312827589256,6,1.7912764012692326,1.2286544686401695,0.7725358857053942,5.0,1.4513454096155314
19810215,0.946136826817334,1.6242255674403392,6,1.8797030587267944,0.9212958339378402,1.1102643762164717,6.0,1.442731090233579
19810216,0.5656887548758943,1.7959815768567051,6,1.8829640442137328,0.5516881793807681,1.2685328828256983,6.0,1.3833060117264522
19810217,0.0161938055065258,1.756870623546303,6,1.756945254473445,0.016130455657178473,1.2179557162190768,6.0,1.2180625264207223
19810218,-0.4747781770226279,1.6902012395198998,7,1.755617995878242,-0.45821077050512,1.1418458171716748,7.0,1.230353193355203
19810219,-0.7609281146250981,1.834528606793216,7,1.986078247393482,-0.7245587874607144,1.2758812070383807,7.0,1.4672621752639357
19810220,-0.6559969898080769,2.0281992471277945,7,2.131648244126364,-0.5997910126036258,1.459807586563561,7.0,1.5782228767156468
19810221,-0.4722232705270834,1.9798901127241149,7,2.035426165619869,-0.39717191936824003,1.4053259660371804,7.0,1.4603720773669242
19810222,-0.1427388881259125,1.875792400864594,7,1.8812154372439056,-0.05302541844101985,1.2952598683371215,7.0,1.2963447926865532
19810223,0.1082130330004978,2.032263594470437,6,2.03514259400197,0.20842605774371964,1.445693379622377,6.0,1.4606405339543875
19810224,0.6215484886264685,2.184567406451804,6,2.271267768680172,0.7252740253644698,1.591457583941646,6.0,1.7489310030283531
19810225,0.938192000231875,2.319022820345211,6,2.5016136933149653,1.0404652689179439,1.7208982960405093,6.0,2.0109845651172007
19810226,0.8222696475203034,2.523288775547929,6,2.653886511898979,0.9186005733853698,1.917890905405328,6.0,2.1265306342633297
19810227,0.3632166314583732,2.5351115647937013,6,2.5609992126743686,0.4545264792279532,1.9229493669528195,6.0,1.9759373948036936
19810228,-0.2309978756682061,2.496625842596875,7,2.507289495946924,-0.1424852624930577,1.8783742842676858,7.0,1.8837706871659985
19810301,-0.9206339515097548,2.3809836099453,7,2.5527729674807778,-0.8309605554720251,1.7576245607582335,7.0,1.944155225626531
19810302,-1.505156754850237,2.430302219836649,7,2.8586475362335664,-1.409703271055422,1.7987284808259438,7.0,2.2853199907581354
19810303,-2.0029372023569656,2.327687494470245,7,3.0708120275423427,-1.8981192083841758,1.6887002077472877,8.0,2.5405835788028512
19810304,-2.303058303767728,1.9315138146860809,8,3.0057982578471,-2.1870153586385404,1.2899020814574063,8.0,2.53907139692231
19810305,-2.4598332781177965,1.5328667251485588,8,2.898354732120175,-2.334088379070961,0.8908467004519794,8.0,2.498314712965579
19810306,-2.570379445233839,1.6100952415149206,8,3.0330277247710096,-2.432559450801721,0.9642265939723835,8.0,2.6166922643307435
19810307,-2.5821353874523294,1.7196083586491833,8,3.102333970782277,-2.431101078383109,1.0668184532512364,8.0,2.654873643982492
19810308,-2.592484289701672,1.6271646517354506,8,3.0608233526630264,-2.4283832466016047,0.9650024622813749,8.0,2.6130968111772024
19810309,-2.530628955416955,1.550722255149178,8,2.967966041350484,-2.355302964321746,0.8756396263271924,8.0,2.5128065601906626
19810310,-2.318966020547743,1.43713022865843,8,2.7281764419807724,-2.1351255636479696,0.7479899846142909,8.0,2.2623550096362743
19810311,-2.3169171195518707,1.4541882135432034,8,2.735464914649887,-2.1251501151058316,0.7486919403195376,8.0,2.2531761212195027
19810312,-2.7453513599785047,1.4373445183256903,8,3.0988567817982062,-2.540426822590978,0.7161940949909771,8.0,2.639451159358634
19810313,-3.4658602813184687,1.2000360065967948,8,3.667734165223772,-3.239802171078288,0.4648962297071083,8.0,3.2729874139873307
19810314,-3.862158134980165,0.891046098385199,8,3.9636130750920864,-3.6124482939068163,0.1430944188756358,8.0,3.615281273824157
19810315,-3.729885833612925,0.8613368485908988,8,3.828047739844278,-3.4568936924844684,0.1012574083764114,8.0,3.458376362383078
19810316,-3.1269139204955594,0.6084102459361972,8,3.185553906865972,-2.83361329962964,-0.16333472598609167,1.0,2.838316854149819
19810317,-2.8606770142651645,0.242380139727192,8,2.870926873342341,-2.548064259680369,-0.5356813728261568,1.0,2.603763815067216
19810318,-3.042685724027723,-0.567620353744988,1,3.095178392465884,-2.7079932803926963,-1.3434392642837953,1.0,3.022921875184898
19810319,-3.375235690421684,-0.9208189612449574,1,3.4985887905389195,-3.0138087672998095,-1.6901049539817232,1.0,3.455357874566216
19810320,-3.4201586763366367,-1.2537133901240272,1,3.642702655432784,-3.030718717703624,-2.0125968947347594,1.0,3.63810420501325
19810321,-2.8724270449419635,-1.2211807214662458,1,3.1212368514732813,-2.457595937826101,-1.9688673927147595,1.0,3.1490024775656766
19810322,-2.24846991077866,-1.471567319605856,1,2.687215532071992,-1.8123871799813087,-2.2046761330826543,2.0,2.8540049302593866
19810323,-2.0729370255523825,-1.869743103762456,1,2.7915958135040286,-1.6177098175920945,-2.5838708436329,2.0,3.0485035001636525
19810324,-1.804581074023747,-2.117766718875686,2,2.782345903783745,-1.3341246496299277,-2.812319850763833,2.0,3.112720919669877
19810325,-1.5091201255537576,-2.0428859477749386,2,2.539847741296257,-1.028085988130324,-2.7180054080482945,2.0,2.905944630781818
19810326,-1.2486090756602957,-1.976215989874704,2,2.3376172189769893,-0.7613260352896929,-2.6332565757324375,2.0,2.7411051650106466
19810327,-0.993829187067682,-2.2428856700350743,2,2.453208629920475,-0.5022661446381819,-2.880320612534182,2.0,2.923784894796296
19810328,-0.8725869488971388,-2.286817977212128,2,2.447640587236244,-0.37634777461016256,-2.904758061501135,2.0,2.929036879813884
19810329,-0.5234233255381215,-2.0941796228172422,2,2.1586014616738205,-0.02514464477999423,-2.695530106866105,2.0,2.6956473823893785
19810330,0.0108949556949251,-1.884745116539516,3,1.8847766059613391,0.5086599217472614,-2.4716242942505495,3.0,2.52342259003946
19810331,0.3679315120235597,-1.7645398980125475,3,1.8024912341584565,0.8652320517256997,-2.3374925820401433,3.0,2.4924883298475367
19810401,0.6820019999183478,-1.840021676948332,3,1.962347191383925,1.175477949746168,-2.397809137118025,3.0,2.6704376173927264
19810402,1.0770436309529314,-1.672207689780512,3,1.989045384282961,1.5640439728311442,-2.2146825589270343,3.0,2.711282424566837
19810403,1.4217285716024022,-1.4140532399772714,4,2.00520789366111,1.9005517774172613,-1.9418621183406497,3.0,2.7171539421406266
19810404,1.673560450103073,-1.288800850537069,4,2.1123002183625017,2.13958177073374,-1.8017629813959717,4.0,2.797169997476919
19810405,1.8393420616464304,-1.0718995747322748,4,2.1288841955477458,2.2898966073550437,-1.572161191610075,4.0,2.7776459970235496
19810406,1.9437765937085427,-1.1365414544589894,4,2.251664700605519,2.380602359644585,-1.6227365912829648,4.0,2.881066059540118
19810407,2.086153305892897,-0.9401443821068892,4,2.288210452492298,2.5077122271631653,-1.4138158098133071,4.0,2.8788010973913605
19810408,1.98158489830142,-0.5139643900391041,4,2.047153658962736,2.3875782012441764,-0.9793066125035296,4.0,2.580614482705527
19810409,2.049406336398088,0.070218403523129,5,2.050608923188907,2.4369230447291934,-0.3919347961373225,4.0,2.46823961769424
19810410,1.9871282759887243,0.5538897859456993,5,2.0628797057048414,2.3566622623615903,0.09145901336070023,5.0,2.358436297626918
19810411,1.569743519151526,0.8160502377378784,5,1.7691898446549668,1.9237156766897963,0.35257187150506375,5.0,1.9557578912837508
19810412,1.1178489276555503,0.8025391334803793,5,1.3761014809337653,1.4606879294216908,0.3393170870268948,5.0,1.4995817125807596
19810413,0.4835797779300985,1.0648630919237545,6,1.1695224692857942,0.8202158746634882,0.5979631286709054,5.0,1.0150438336839884
19810414,0.0649485928233607,1.1816943084193985,6,1.183477823307448,0.3977462673332224,0.7081469623380544,6.0,0.8122033079507404
19810415,-0.1294264276492034,1.1865121069677955,7,1.1935502419903372,0.20140967702440168,0.7069949154533864,6.0,0.735124253766678
19810416,-0.2936221865746093,1.4394801956121337,7,1.4691212414257715,0.039563025003784114,0.9527383472676235,6.0,0.9535594324957896
